segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,canal_type,label,canal_type_encoded,pre_NDVI,pre_LSWI,pre_NDWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,S1_SMI,slope,aspect,TWI,smap_sm_mean,smap_sm_max,smap_sm_anom,era5_sm_l1,era5_sm_l2,era5_sm_l3,sm_days_above_fc,sm_l2_anom,clay_pct,encroachment_pct,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom,gauge_level_m,gauge_level_anom,gauge_discharge,Q_ratio,apwrims_sm_5cm,apwrims_sm_30cm,apwrims_sm_100cm,apwrims_sm_150cm,OT_risk,SP_risk,SL_risk,V_score_physical,cv_group,V_score_ml,V_score_final,alert_tier
Budameru_Krishna_0057,Budameru_Krishna,overtopping,Krishna,16.583728408103912,80.5221391450493,200.0,overtopping,1,1,0.4558462076405169,0.257061740294592,-0.3963436490772404,0.474221285751967,0.2144753092294338,-0.4347480252714857,-0.0183750781114501,0.0425864310651581,0.0384043761942453,-9.646953205267897,-15.840174423556428,6.193221218288532,0.0483105277855347,0.8353046794732105,2.5720156650389203,173.04917081661267,3.367357654329099,0.3982965775847293,0.4811897576931151,0.0165155301168651,0.3958239897061466,0.3929371798847192,0.3693296621543711,57.40650406504064,0.0679839017829825,30.815745429197225,0.5136810372448775,143.64,169.95,170.31,253.00786514665805,143.64,145.43146104050095,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7841808779149393,0.9251819529871,0.7590325055519594,0.8272441610994506,Budameru,0.9689932,0.8981186740250671,RED
Budameru_Krishna_0058,Budameru_Krishna,overtopping,Krishna,16.581978559077633,80.52225215062936,200.0,overtopping,1,1,0.4427981578425766,0.2590517869597252,-0.3721773496825232,0.4769435225063784,0.2487346956735665,-0.4272535552037126,-0.0341453646638017,0.0103170912861586,0.0550762055211894,-9.949867931363908,-15.699024389289049,5.7491564579251335,0.1231552490816523,0.8050132068636092,2.3471805783924946,183.41933455846788,3.32726935522426,0.3982307287158021,0.4811886630340475,0.0162234845512729,0.3940567917755393,0.3910783952295454,0.3668814717990453,57.03125,0.0680951721599844,30.877758085639456,0.4346282563362789,143.64,169.95,170.31,253.06272380029705,143.64,145.44364185901676,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8061941509192941,0.9058456363545765,0.734941692946496,0.8232590563284434,Budameru,0.96817267,0.8957158628695745,RED
Budameru_Krishna_0059,Budameru_Krishna,overtopping,Krishna,16.580354619795422,80.52274743625102,200.0,overtopping,1,1,0.438611056172805,0.2656537186369102,-0.3730194305016044,0.5066701075501142,0.2534784280854973,-0.4486245299586771,-0.0680590513773091,0.0121752905514128,0.0756050994570726,-9.912335427685864,-15.682782371549774,5.770446943863895,0.0646373947413645,0.8087664572314136,2.471091559508846,182.60069612298176,3.2841752842682155,0.3982521952866348,0.4812227737729567,0.0157079299653533,0.3930264790690644,0.3899948119873856,0.3654535155326641,56.81322957198445,0.0681502445295,30.9568461260849,0.3682209017082699,143.64,169.95,170.31,253.3104151020813,143.64,145.59867266958838,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79336622847357,0.9081825152333892,0.7295291737036007,0.8175926651470143,Budameru,0.96434206,0.8909673614259699,RED
Budameru_Krishna_0060,Budameru_Krishna,overtopping,Krishna,16.578729018864447,80.52349372741318,200.0,overtopping,1,1,0.4442890311804041,0.276180243768745,-0.3802607871312138,0.5255367038224077,0.2696703384608038,-0.4613959661213395,-0.0812476726420035,0.0065099053079412,0.0811351789901257,-9.808347997091085,-15.91687596334322,6.108527966252143,0.0802733074063728,0.8191652002908916,3.1141669486200394,164.66358934699596,3.0463927103709167,0.3982926119690292,0.4812619582275672,0.0151370554248249,0.3921405297603875,0.3890641717801288,0.3642201597558179,56.62790697674419,0.0680994522709421,31.067816969840383,0.3454016919705102,143.64,169.95,170.31,253.5065289489501,143.64,145.70323950331658,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7982324000592367,0.9108152027533901,0.7031139728635953,0.8138567742032801,Budameru,0.9564246,0.8851406840643781,RED
Budameru_Krishna_0061,Budameru_Krishna,overtopping,Krishna,16.577289841973002,80.52314023410518,200.0,overtopping,1,1,0.352914845679416,0.2368164382832415,-0.3176445173424261,0.3886906327552958,0.2372758110661114,-0.363882707186467,-0.0357757870758798,-0.0004593727828699,0.0462381898440409,-11.25865314705579,-17.781958358637418,6.523305211581638,0.1888697894284486,0.674134685294421,3.942609872842431,175.31421940724263,2.871071617817905,0.3981090519726638,0.4812156284999731,0.0149943058357494,0.3912122102337432,0.3880872933474402,0.3629364969880888,56.43968871595332,0.0682222661533847,31.127002798702108,0.2530635205694215,143.64,169.95,170.31,253.49139526502145,143.64,145.67991239252245,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224561825981146,0.86582066544848,0.6461459020943493,0.7935561814698011,Budameru,0.9564246,0.8749903876976386,RED
Budameru_Krishna_0062,Budameru_Krishna,overtopping,Krishna,16.576687666286876,80.52165671936191,196.77682019100573,overtopping,1,1,0.2005887852421353,0.2010724607238635,-0.1781614922438354,0.1785520269563346,0.2052739083391452,-0.1736923062783558,0.0220367582858006,-0.0042014476152817,-0.0044691859654795,-13.057533933088733,-20.47497998482253,7.417446051733815,0.3481764844942081,0.4942466066911269,4.120769677045058,154.8118835815123,3.221648141744571,0.3978548924896996,0.4811688207513331,0.0151795848321164,0.3904743896183942,0.3873102520621916,0.3619201282425707,56.3307392996109,0.0684819399229468,31.076486639439715,0.1094580043766383,143.64,169.95,170.31,253.60254235113436,143.64,145.85123488111333,23.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8580548561366742,0.8190444682311933,0.6464321165588419,0.7914955354752978,Budameru,0.9563198,0.8739076722176293,RED
Annamayya_Kadapa_0001,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.610248102215962,78.7315335672007,200.0,piping_overtopping,1,2,0.5041303182762328,0.2902862773915353,-0.4179316982360517,0.6483683294079851,0.2821679637151411,-0.5627061929498393,-0.1442380111317522,0.0081183136763942,0.1447744947137875,-9.446767969942494,-15.969947733346508,6.523179763404007,0.0,0.8553232030057506,1.895504905071014,157.37424959734494,3.5540250828806186,0.2830297144054637,0.3580327612168932,0.0064838671990677,0.3877141264831127,0.3602566241681643,0.3228509228041408,39.38582677165355,-0.0101593496126573,31.87870504534638,0.5939232625258911,115.57,195.94,253.03,238.2018472305116,115.57,176.34806622924506,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9890851570365188,0.6893283080932284,0.8560937532415679,0.8509224089576294,Annamayya,0.94716036,0.899041386077478,RED
Annamayya_Kadapa_0002,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.611961306365718,78.73094356739472,200.0,piping_overtopping,1,2,0.6005042222827288,0.3345309978558255,-0.4976896384730133,0.681439601008718,0.3092446334578925,-0.5914008664971591,-0.0809353787259892,0.025286364397933,0.0937112280241457,-10.043170841571667,-16.790066776263124,6.746895934691461,0.0,0.7956829158428332,1.9489019033674968,177.3882381649585,3.649468222257327,0.2830071799148899,0.3576468067592658,0.0064669413143121,0.387200756877458,0.3597453139947385,0.3221870927356537,39.23199999999999,-0.0102416039291692,31.916876332060355,0.7489964473724657,115.57,195.94,253.03,237.99973848413492,115.57,176.01730174884375,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9824165037299681,0.7063863845530991,0.8826661513388214,0.8608683739202773,Annamayya,0.94716036,0.904014368558802,RED
Annamayya_Kadapa_0003,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.613674507472169,78.73035355664418,200.0,piping_overtopping,1,2,0.6477822757039825,0.3314218227425183,-0.5430241771416828,0.6679156463314104,0.3014564900710008,-0.5878520427161764,-0.0201333706274279,0.0299653326715175,0.0448278655744935,-10.59028641347748,-16.670346208952004,6.080059795474526,0.0,0.7409713586522522,1.8349519301156607,148.45366258357328,3.672614143982893,0.2829682696633321,0.3573478138388869,0.0064691600648919,0.3874015316638155,0.3599791169183115,0.3224070491152605,39.302040816326524,-0.0103455590784722,31.96204972409944,0.8625154001351552,115.57,195.94,253.03,237.76549459116532,115.57,175.69233897831535,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9760325369811014,0.6988935657530159,0.8840398453464445,0.8560357241426072,Annamayya,0.94716036,0.9015980436699669,RED
Annamayya_Kadapa_0004,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61539347009718,78.72978189266489,200.0,piping_overtopping,1,2,0.6499459843025848,0.3289140910135228,-0.5422234323739871,0.6674948502672754,0.3129454024363806,-0.5790956603675489,-0.0175488659646906,0.0159686885771421,0.0368722279935618,-10.425455571480551,-16.50549259261226,6.080037021131705,0.0,0.7574544428519449,1.6840255746986184,129.93791790716963,3.8191264306850017,0.2829513449616613,0.3570332165612373,0.0064549721986165,0.3894632188821506,0.3621708175145116,0.3248115152767417,39.96428571428571,-0.0105973772914578,32.00662062897521,0.8894112446303347,115.57,195.94,253.03,237.34271960617508,115.57,175.13008366585998,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9749935633254938,0.6999753423155851,0.911398042801678,0.8628383058410718,Annamayya,0.93380713,0.8983227202346838,RED
Annamayya_Kadapa_0005,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.617118875935136,78.7292307461029,200.0,piping_overtopping,1,2,0.587796700965324,0.3234316864245691,-0.498377891255044,0.6080818423065332,0.3103233378404015,-0.5123300719028431,-0.0202851413412091,0.0131083485841675,0.013952180647799,-10.115091724115551,-16.720401402450165,6.605309678334615,0.0,0.7884908275884449,1.5912152269399702,142.37920937042452,3.797031143617624,0.2829485254440026,0.356668663954852,0.0064503984017805,0.3905908730374474,0.3633839712439338,0.3261412107771168,40.32941176470588,-0.0107848436208792,32.052975886261216,0.8578966859344329,115.57,195.94,253.03,236.9308604740197,115.57,174.60717131125338,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9720002990980483,0.7037623019233646,0.8990053376941763,0.859868259735941,Annamayya,0.93380713,0.8968376971821185,RED
Annamayya_Kadapa_0006,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61884109334686,78.72866950453381,200.0,piping_overtopping,1,2,0.569355381424232,0.3300060383665953,-0.469229967893239,0.4953089424672191,0.2610841432484593,-0.4282505815258344,0.0740464389570129,0.068921895118136,-0.0409793863674045,-9.766568983249533,-16.638178946247255,6.8716099629977245,0.0,0.8233431016750468,1.5869543989844743,126.7110145493604,3.7708234255848554,0.2829580190740985,0.3561970895455207,0.006441354199692,0.391485639271282,0.3643622973642382,0.3272416008268894,40.62109375000001,-0.0109802924451373,32.103418819290994,0.7926739955335906,115.57,195.94,253.03,236.6601081569432,115.57,174.2339186364387,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9648264616262624,0.7352958981834774,0.8334933848482737,0.8516574952267906,Annamayya,0.92439824,0.8880278693270336,RED
Annamayya_Kadapa_0007,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.620556032376928,78.7280851966363,200.0,piping_overtopping,1,2,0.5094606880077722,0.2784482019688882,-0.4174760487857559,0.6299974561507452,0.3136185780668634,-0.5450242251087861,-0.1205367681429729,-0.0351703760979751,0.1275481763230302,-9.268910682496587,-15.569680595883002,6.300769913386413,0.0,0.8731089317503411,1.6179643641689043,119.24535025628502,3.831608572329338,0.2828932964131418,0.3557705393193112,0.0064643117574141,0.3917704010416829,0.364682440715137,0.3275533975084988,40.71764705882354,-0.0110851466441068,32.14494009039805,0.7540348845095272,115.57,195.94,253.03,236.4531388675096,115.57,173.93514510759923,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9868354704703532,0.6800376636622311,0.9266873610053566,0.8644192107212614,Annamayya,0.94455576,0.9044874850755965,RED
Annamayya_Kadapa_0008,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.62226756003178,78.7274900769922,200.0,piping_overtopping,1,2,0.3837904829554951,0.2019813366428082,-0.3036546145810749,0.5926799214839344,0.2777979570522066,-0.5061924264527976,-0.2088894385284393,-0.0758166204093983,0.2025378118717226,-9.183802439919615,-15.357672060946529,6.173869621026913,0.0,0.8816197560080383,1.6776964372864818,129.488140556369,3.755122845136887,0.2828632460095877,0.355413898390575,0.0064629125624097,0.3914177568957605,0.3643476365557988,0.3270742975360132,40.616935483870975,-0.011208731798009,32.185962718307145,0.718593151162819,115.57,195.94,253.03,236.10535938146523,115.57,173.42743423652408,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9966288094687815,0.6291250087886985,0.9476904005493323,0.8557678770008901,Annamayya,0.94455576,0.9001618182154109,RED
Annamayya_Kadapa_0009,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.623979040913245,78.72689481385649,200.0,piping_overtopping,1,2,0.330815823599462,0.1894031054937485,-0.2558752231715681,0.5556992926499554,0.2344516510246482,-0.4813656773975041,-0.2248834690504934,-0.0450485455308997,0.2254904542259359,-9.876382457335886,-17.220533055758473,7.344150598422592,0.0014099171402542,0.8123617542664114,1.3922401171303076,119.67486578818936,4.063355998193632,0.2828346983466334,0.355137421812826,0.0064604712415089,0.3919203208384209,0.3649024362814322,0.3276531342878848,40.78367346938776,-0.0113484091482674,32.21255360985958,0.7113781769019206,115.57,195.94,253.03,235.9216621409909,115.57,173.13758046006848,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.9999999990010499,0.6255214300662906,0.9999999984759999,0.8689324997426217,Annamayya,0.93044156,0.8996870290518375,RED
Annamayya_Kadapa_0010,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.625690449795265,78.72629933074431,200.0,piping_overtopping,1,2,0.3103835510154116,0.1533078009856295,-0.2459200122655398,0.450319794960169,0.2030808563304355,-0.393473817591606,-0.1399362439447574,-0.0497730553448059,0.1475538053260661,-10.530365387542616,-17.424334858643107,6.893969471100488,0.0531531922276196,0.7469634612457385,1.7352438607625835,134.17404677049254,3.998059207941696,0.2828001036931478,0.3548530233835621,0.0064717767517401,0.3936338000691143,0.3667198893049353,0.3296133683805543,41.33464566929134,-0.0115524143646255,32.241307317496265,0.7892281135220163,75.69,134.09,205.54,235.43689262780492,75.69,172.51946679918754,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.7856416028941211,0.6010293623545443,0.9756443228244298,0.7685279986878464,Annamayya,0.94443345,0.8564807246933495,RED
Annamayya_Kadapa_0011,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.627401830367347,78.72570376012668,200.0,piping_overtopping,1,2,0.3880522324702331,0.1586950083778065,-0.3361508480525718,0.4766783986289897,0.1289250234610397,-0.4533439806618288,-0.0886261661587565,0.0297699849167668,0.117193132609257,-9.230382149994666,-16.29150575777329,7.061123607778614,0.0,0.8769617850005333,1.599355531686358,156.55248510887603,3.9336626979232174,0.282818271465032,0.3545116816969996,0.0064802922546424,0.3949281292819048,0.3681110874627358,0.3311514824537399,41.75294117647059,-0.0117597902808583,32.27906004219031,0.8764985763159076,75.69,134.09,205.54,234.99259369178571,75.69,171.96132575308994,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.7675895011698771,0.6562543638013231,0.9594695859360034,0.7765922242824148,Annamayya,0.9427416,0.8596668985696589,RED
Annamayya_Kadapa_0012,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.629013945518006,78.72516263835372,175.5064517401047,piping_overtopping,1,2,0.5019489380477534,0.2114686476635648,-0.4464891867113417,0.4325927426894135,0.0860814305035587,-0.4312724239771998,0.0693561953583398,0.1253872171600061,-0.0152167627341419,-8.390797141771667,-15.423851150171652,7.033054008399993,0.0,0.9609202858228332,1.486016887110157,158.30767729025328,3.8596494230491487,0.2828151955648704,0.3541074500775631,0.0064898627775686,0.3958149615700553,0.3690561250257654,0.3321687336884388,42.0390625,-0.0118810086428712,32.31138075132348,0.9087257425138744,75.69,134.09,205.54,234.5158231958864,75.69,171.40353595986625,0.0,0.0,200000.0,81.3,0.0,0.0,0.0,0.0,0.7502973116245323,0.7318999393774429,0.8779246236526562,0.775765059345082,Annamayya,0.9427416,0.8592533161009925,RED
Rayalacheruvu_Tirupati_0001,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000003499387,79.88092364400342,200.0,piping_saturation,1,3,0.3864441677584271,0.0748740566070799,-0.3856867209520909,0.1852262602051447,0.0787603231720647,-0.1731677611709066,0.2012179075532824,-0.0038862665649847,-0.2125189597811843,-9.075336227419491,-16.012133175169907,6.936796947750415,0.0,0.8924663772580507,3.530658294908272,236.6575591091926,2.8885126066895244,0.3975262454640311,0.4634738447176507,0.0434694706592116,0.3187803473496189,0.2941510361662725,0.2184785414464221,19.157894736842103,-0.0286610558001171,26.37773068998335,0.0093421093285245,0.23,2.01,8.73,437.5891919349081,0.23,162.0172660196793,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.0299311733275351,0.636992508951882,0.4671324534530644,0.3517029608274388,Rayalacheruvu,0.9654049,0.6585539442789996,AMBER
Rayalacheruvu_Tirupati_0002,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000094815566,79.88277093284147,200.0,piping_saturation,1,3,0.6972760739389297,0.3124401359095605,-0.5660712894358639,0.4037440032437501,0.2139006683486697,-0.3407375691625728,0.2935320706951795,0.0985394675608908,-0.2253337202732911,-9.527724558541571,-15.745951175347567,6.2182266168060165,0.0,0.8472275441458427,11.34119897959184,268.3450255102041,1.707902053194425,0.3975327132094619,0.4633447040277232,0.0431158617957607,0.318751466880897,0.2939556413872778,0.2182443644475664,19.15447154471544,-0.0285923019370124,26.38216099515544,0.0,0.23,2.01,8.73,438.4455714833117,0.23,162.43431579011474,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.028257618138679975,0.7804880319431983,0.38620855794534475,0.38102599792192754,Rayalacheruvu,0.96591985,0.6734729250893512,AMBER
Rayalacheruvu_Tirupati_0003,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000141082514,79.88461822278607,200.0,piping_saturation,1,3,0.6936788054890722,0.3053724121876248,-0.5659895003015416,0.5715722051564012,0.2677079206598832,-0.4704419716602578,0.122106600332671,0.0376644915277415,-0.0955475286412837,-9.390877739208838,-15.864202382071904,6.473324642863059,0.0,0.8609122260791162,14.670591120922246,274.2596026490065,1.377377075381379,0.3975445116644674,0.4632138381814607,0.0427301896594847,0.3187555292578067,0.2938126169461437,0.2180749241467952,19.154471544715445,-0.0285305887846585,26.381890867204437,0.0,0.23,2.01,8.73,439.1870178770643,0.23,162.79878759755337,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.0452071627346385,0.7562360171932977,0.4817403765705424,0.4032005652541452,Rayalacheruvu,0.96700567,0.6851031176623967,AMBER
Rayalacheruvu_Tirupati_0004,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000173794695,79.88646551383519,200.0,piping_saturation,1,3,0.7234775060454282,0.3067223174567502,-0.5988199532431069,0.45741999193464,0.2043995191049331,-0.3751825252612636,0.2660575141107881,0.1023227983518171,-0.2236374279818432,-6.7772044615445,-13.890148611558145,7.112944150013647,0.0,1.0,12.303468917128702,153.38741965556156,1.639368274598111,0.3975605394814039,0.4630773285078624,0.0423572120576259,0.3186266223410101,0.2935153516219776,0.2177086157168441,19.142276422764237,-0.0284196177508161,26.384666083549952,0.0,0.23,2.01,8.73,439.8727558199949,0.23,163.13237389850707,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.028479146958349775,0.8018439636148886,0.40801190107100266,0.39404002131630156,Rayalacheruvu,0.9564339,0.6752369567831813,AMBER
Rayalacheruvu_Tirupati_0005,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000192952102,79.8883128059868,200.0,piping_saturation,1,3,0.7313227959189456,0.3127065791241678,-0.598973207117107,0.5855636213909421,0.2637766929286403,-0.4756801523557672,0.1457591745280034,0.0489298861955275,-0.1232930547613397,-7.507108915792175,-14.193571697635385,6.686462781843214,0.0,1.0,12.594800098111357,101.74280107922492,1.605730886286881,0.397590982804938,0.4629320590234383,0.0419142414883867,0.3185413614592972,0.2932933373323445,0.2174361700467481,19.134146341463417,-0.0283353515361956,26.392200040653663,0.0,0.23,2.01,8.73,440.6073076034253,0.23,163.49347344455242,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.041583710760305016,0.7844001350915282,0.46527836387189986,0.4074931225541318,Rayalacheruvu,0.94752145,0.6775072853447539,AMBER
Rayalacheruvu_Tirupati_0006,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000019855471,79.89016009923887,200.0,piping_saturation,1,3,0.7291124193581974,0.3314536300039478,-0.6147670061314382,0.5602314606438629,0.2526104969961843,-0.4600721424262566,0.1688809587143345,0.0788431330077634,-0.1546948637051816,-6.730225573995817,-13.951726228627386,7.221500654631567,0.0,1.0,14.034925929559508,67.7880408123222,1.4588043162481374,0.3976036248774063,0.4628028432043587,0.0415524124008853,0.3185454238362069,0.2931503128912104,0.2172667297459769,19.134146341463413,-0.0282736383838417,26.402537805291203,0.0,0.23,2.01,8.73,441.299940156678,0.23,163.8304320068993,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.03748276323734713,0.8043658553620556,0.4600007213441069,0.411521335007685,Rayalacheruvu,0.9443473,0.6779343284974185,AMBER
Rayalacheruvu_Tirupati_0007,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000190602508,79.89200739358934,200.0,piping_saturation,1,3,0.7138671217592623,0.3335419218007155,-0.6091194559171567,0.4941348848741088,0.2710960638047984,-0.3978467649750876,0.2197322368851534,0.0624458579959171,-0.211272690942069,-5.987965554827317,-13.568624792647586,7.580659237820265,0.0,1.0,13.299303375196232,90.80960557299842,1.5517339878145568,0.3976379451877038,0.4626572572223131,0.041113151351222,0.3184249774682894,0.2928520355075888,0.2169029765229905,19.121457489878544,-0.0281992400491553,26.401871346470163,0.0,0.23,2.01,8.73,442.0135323250196,0.23,164.17946106109548,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.030093930929106703,0.7988823106458457,0.4361678140533785,0.40068833461103326,Rayalacheruvu,0.9378067,0.6692475300565237,AMBER
Rayalacheruvu_Tirupati_0008,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000169095478,79.8938546890362,200.0,piping_saturation,1,3,0.6880456375364811,0.322917884609857,-0.5500256934570409,0.5444259301432872,0.2922839837078365,-0.442709620740129,0.1436197073931938,0.0306339009020205,-0.1073160727169119,-6.538913933651624,-13.90292386452086,7.364009930869246,0.0,1.0,7.722358481310711,131.23050132443845,2.192062321968339,0.3976636032263438,0.4625152844357985,0.0407028288849981,0.3184205792963199,0.2927100231259101,0.2167309810152545,19.121951219512194,-0.0281009541976454,26.402925224750785,6.669789043400217e-05,0.23,2.01,8.73,442.7271244933611,0.23,164.52849011529156,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.04367023912103143,0.7818388961119984,0.46247452097388075,0.4067303395310822,Rayalacheruvu,0.93328375,0.6700070428868027,AMBER
Rayalacheruvu_Tirupati_0009,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000013403361,79.89570198557742,200.0,piping_saturation,1,3,0.6991896830926476,0.326250113467854,-0.5534341098659301,0.6347661435813309,0.2984863881900038,-0.5149606835422582,0.0644235395113167,0.0277637252778502,-0.0384734263236719,-7.109699966587438,-13.93000948023563,6.820309513648203,0.0,1.0,3.327888153053716,151.63463330880552,3.0427549577758266,0.3976981123701887,0.4623688163197025,0.0402609504203026,0.3183264602944846,0.292471953678174,0.2164377053650195,19.11336032388664,-0.0279997122629164,26.404369077060963,0.0067531812780432,0.23,2.01,8.73,443.2703508403521,0.23,164.79600940767568,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.05266080653404626,0.7821177122219213,0.5530904495009019,0.4330781342665164,Rayalacheruvu,0.8925441,0.6628111125071748,AMBER
Rayalacheruvu_Tirupati_0010,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440000085416871,79.89754928321094,200.0,piping_saturation,1,3,0.7180683468036793,0.3278246292900343,-0.5638533794313095,0.682096895242073,0.3122939913861014,-0.5403596949823152,0.0359714515616063,0.0155306379039328,-0.0234936844489943,-7.614710361731469,-14.057366920554974,6.442656558823503,0.0,1.0,2.215245756891985,172.9871480427744,3.445953578575184,0.3977555052172847,0.4622350348205102,0.0398467759897068,0.3182957347564329,0.2922697333606098,0.2161952322845322,19.10975609756098,-0.0279282700114492,26.406350096092247,0.0121287766026576,0.23,2.01,8.73,443.97591078795887,0.23,165.13929096013482,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.05461709941657954,0.7781143887584108,0.6130169296627421,0.4474411082477611,Rayalacheruvu,0.8803598,0.6639004683599493,AMBER
Rayalacheruvu_Tirupati_0011,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.440156752868182,79.89923646614702,200.0,piping_saturation,1,3,0.7033806646610482,0.3011497820867251,-0.5566353268242492,0.6915042420348784,0.2868376541139097,-0.5618964672560908,0.0118764226261698,0.0143121279728154,0.0052611404318415,-7.384378242920507,-13.987106570374715,6.602728327454202,0.0,1.0,2.2141665849112138,142.72451682527222,3.4524628587609247,0.3977811967133021,0.4620989391509721,0.0394513701635693,0.3182011032681165,0.292045452337056,0.2159162202029181,19.10204081632653,-0.0278058318774626,26.41530022667916,0.0107016519121092,0.23,2.01,8.73,444.3327068721296,0.23,165.31380548723286,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.05837236167166298,0.764884815511082,0.6251227570302923,0.44733931935511695,Rayalacheruvu,0.8384982,0.6429187472496563,AMBER
Rayalacheruvu_Tirupati_0012,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.441217529398877,79.90000000380736,200.0,piping_saturation,1,3,0.6954784570855526,0.2908118270558437,-0.5514535892998811,0.6864176175947159,0.2701707897527538,-0.5586230860371456,0.0090608394908366,0.0206410373030899,0.0071694967372645,-7.585429062650077,-13.786026544018736,6.200597481368661,0.0,1.0,2.218809792474121,145.7527841828975,3.4383516675701755,0.3977808113868644,0.4620118177518612,0.0392749884869993,0.3182917466614637,0.2921057734826598,0.2159845026983629,19.115702479338843,-0.0276528707439467,26.43823668008489,0.0051902333569721,0.23,2.01,8.73,444.5579981181445,0.23,165.39710643411007,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.058621585182246125,0.7625800244233092,0.6227535380276085,0.44604002712795876,Rayalacheruvu,0.8803598,0.6631999278000481,AMBER
Rayalacheruvu_Tirupati_0013,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.443025693066398,79.9000000085509,200.0,piping_saturation,1,3,0.7242275057345948,0.3209771222527972,-0.5685619858373333,0.7168159752066733,0.3049315023070985,-0.5768209405804073,0.0074115305279215,0.0160456199456986,0.008258954743074,-7.454934398072963,-13.805845051038476,6.350910652965502,0.0,1.0,2.1586047880690744,150.10002943485082,3.521555344925145,0.3977740869892708,0.4619804408442288,0.039282275457277,0.31833585497375,0.2921534326904306,0.2160276380175596,19.12749003984064,-0.0274301888194428,26.465806201263906,0.0,0.23,2.01,8.73,444.6986777299328,0.23,165.38523748409438,0.0,0.0,0.0,0.0,48.31,47.31,67.21,73.86,0.058763863931801,0.7752756451295305,0.6351582142343035,0.45364157492663193,Rayalacheruvu,0.9114424,0.6825419869757976,AMBER
