segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,label,pre_NDVI,pre_LSWI,pre_NDWI,pre_slope,pre_aspect,pre_TWI,pre_rain_3d_mm,pre_rain_30d_mm,base_NDVI,base_LSWI,base_NDWI,base_slope,base_aspect,base_TWI,base_rain_3d_mm,base_rain_30d_mm
Annamayya_Kadapa_0002,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.611961306365718,78.73094356739472,1,0.6005042222827288,0.3345309978558255,-0.49768963847301334,1.9489019033674966,177.3882381649585,3.649468222257327,,,0.681439601008718,0.3092446334578925,-0.5914008664971591,1.9489019033674966,177.3882381649585,3.649468222257327,,
Annamayya_Kadapa_0003,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.613674507472167,78.73035355664418,1,0.6477822757039825,0.33142182274251836,-0.5430241771416828,1.8349519301156607,148.45366258357328,3.6726141439828934,,,0.6679156463314104,0.30145649007100084,-0.5878520427161764,1.8349519301156607,148.45366258357328,3.6726141439828934,,
Annamayya_Kadapa_0004,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61539347009718,78.72978189266489,1,0.6499459843025848,0.3289140910135228,-0.5422234323739871,1.6840255746986184,129.93791790716963,3.8191264306850017,,,0.6674948502672754,0.31294540243638064,-0.5790956603675489,1.6840255746986184,129.93791790716963,3.8191264306850017,,
Annamayya_Kadapa_0005,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.617118875935136,78.7292307461029,1,0.587796700965324,0.3234316864245691,-0.498377891255044,1.5912152269399702,142.37920937042452,3.797031143617624,,,0.6080818423065332,0.31032333784040156,-0.5123300719028431,1.5912152269399702,142.37920937042452,3.797031143617624,,
Annamayya_Kadapa_0006,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.61884109334686,78.72866950453381,1,0.569355381424232,0.3300060383665953,-0.469229967893239,1.5869543989844743,126.7110145493604,3.7708234255848545,43.643882870544104,228.5798410125004,0.4953089424672191,0.2610841432484593,-0.42825058152583445,1.5869543989844743,126.7110145493604,3.7708234255848545,11.373828872535796,59.70246668543311
Annamayya_Kadapa_0007,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.620556032376928,78.7280851966363,1,0.5094606880077722,0.27844820196888825,-0.4174760487857559,1.6179643641689045,119.24535025628502,3.831608572329338,,,0.6299974561507452,0.31361857806686344,-0.5450242251087861,1.6179643641689045,119.24535025628502,3.831608572329338,,
Annamayya_Kadapa_0008,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.62226756003178,78.7274900769922,1,0.3837904829554951,0.20198133664280823,-0.30365461458107496,1.6776964372864818,129.488140556369,3.7551228451368868,,,0.5926799214839344,0.2777979570522066,-0.5061924264527976,1.6776964372864818,129.488140556369,3.7551228451368868,,
Annamayya_Kadapa_0009,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.623979040913245,78.72689481385649,1,0.33081582359946204,0.18940310549374853,-0.25587522317156813,1.3922401171303076,119.67486578818936,4.063355998193632,,,0.5556992926499554,0.23445165102464824,-0.4813656773975041,1.3922401171303076,119.67486578818936,4.063355998193632,,
Annamayya_Kadapa_0010,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.625690449795263,78.72629933074431,1,0.31038355101541165,0.15330780098562957,-0.24592001226553983,1.7352438607625835,134.17404677049254,3.9980592079416954,,,0.45031979496016905,0.2030808563304355,-0.393473817591606,1.7352438607625835,134.17404677049254,3.9980592079416954,,
Annamayya_Kadapa_0011,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.627401830367349,78.72570376012668,1,0.3880522324702331,0.15869500837780656,-0.33615084805257184,1.5993555316863581,156.55248510887603,3.9336626979232174,,,0.4766783986289897,0.12892502346103976,-0.45334398066182885,1.5993555316863581,156.55248510887603,3.9336626979232174,,
Annamayya_Kadapa_0012,Annamayya_Kadapa,piping_overtopping,Y.S.R.Kadapa,14.629013945518006,78.72516263835372,1,0.5019489380477534,0.21146864766356488,-0.44648918671134175,1.4860168871101567,158.30767729025328,3.8596494230491487,43.643882870544104,228.5798410125004,0.43259274268941356,0.08608143050355878,-0.4312724239771998,1.4860168871101567,158.30767729025328,3.8596494230491487,11.373828872535796,59.70246668543311
Rayalacheruvu_Tirupati_0001,Rayalacheruvu_Tirupati,piping_saturation,Tirupati,13.44000003499387,79.88092364400342,1,0.3864441677584271,0.07487405660707999,-0.38568672095209094,3.530658294908272,236.6575591091926,2.8885126066895244,,,0.1852262602051447,0.0787603231720647,-0.17316776117090665,3.530658294908272,236.6575591091926,2.8885126066895244,,
