segment_id,study_area,failure_mode,district,centroid_lat,centroid_lon,seg_length_m,canal_type,label,canal_type_encoded,pre_NDVI,pre_LSWI,pre_NDWI,base_NDVI,base_LSWI,base_NDWI,NDVI_anomaly,LSWI_anomaly,NDWI_anomaly,S1_VV,S1_VH,S1_ratio,S1_flood_proxy,S1_SMI,slope,aspect,TWI,smap_sm_mean,smap_sm_max,smap_sm_anom,era5_sm_l1,era5_sm_l2,era5_sm_l3,sm_days_above_fc,sm_l2_anom,clay_pct,encroachment_pct,rain_1d,rain_3d,rain_7d,rain_30d,rain_1d_anom,rain_30d_anom
control_Krishna_024,control_Krishna,none,Krishna Right Flood Bank,15.831280341896717,80.8608955620597,200.0,control,0,0,0.20176711306165254,0.13265572088686362,-0.14909132614586698,0.1560359638101738,0.14490480177092713,-0.10489277457590626,0.04573114925147875,-0.012249080884063512,-0.04419855156996072,-11.898597985746736,-20.29839726491051,8.399799279163767,0.2900150959672201,0.6101402014253263,2.248726284632927,111.22004949294,4.185761021405812,,,0.0,0.20358363455287987,0.23621534355766874,0.24093118196230184,9.03112840466926,-0.04422580200456158,41.49099468018389,0.4750966831799404,0.0,0.11,13.2,127.78365481816428,-0.89,-12.386132125546652
control_Krishna_047,control_Krishna,none,Krishna Right Flood Bank,15.867784014263448,80.88087778687363,200.0,control,0,0,0.32554453349985774,0.14214936605085185,-0.28268340572017386,0.2879093318772179,0.18229655301058953,-0.23934891789039922,0.037635201622639836,-0.04014718695973768,-0.04333448782977464,-11.545053834022609,-19.2944537843226,7.749399950299988,0.23797714039249507,0.6454946165977391,2.068814908279142,160.53688246141897,3.572890764965376,0.47902484983205795,0.5204015523195267,0.030158095061779078,0.25811441892522125,0.262840602611407,0.2518145477110221,14.633466135458166,-0.054978193958644395,41.8000040441009,0.3715707263885642,0.0,0.0,0.0,130.85755179523886,0.0,-10.366835661130011
control_Krishna_070,control_Krishna,none,Krishna Right Flood Bank,15.90768519632995,80.889885477194,200.0,control,0,0,0.4940531519018944,0.19941971821032448,-0.45883160325428574,0.45379136444463086,0.19920526948495645,-0.39844839317600783,0.040261787457263554,0.00021444872536802162,-0.060383210078277905,-8.735019059065651,-16.027429248529174,7.292410189463525,0.010994696675721125,0.9264980940934349,1.621137895911141,154.95013823543678,3.9052785875345095,0.49141222238540655,0.531987536521185,0.029608488082885742,0.2789876438373349,0.2734884794980597,0.25668231969050587,16.69879518072289,-0.06019292735942533,40.77001947004702,0.7331341239637038,0.0,0.0,10.14,143.64941837865314,0.0,-4.592856826710431
control_Krishna_093,control_Krishna,none,Krishna Right Flood Bank,15.945933273977534,80.88586570273601,200.0,control,0,0,0.5208311615890528,0.21197243245134714,-0.48911781414098654,0.43612911370971386,0.2262881830652982,-0.37440305855525724,0.08470204787933899,-0.014315750613951045,-0.1147147555857293,-8.843795196496718,-16.281978062277094,7.438182865780375,0.0,0.9156204803503283,1.678306416412047,142.24021533537027,3.719713411228679,0.48889999038784226,0.5260094197083873,0.03022079581909992,0.2736656921956768,0.2703042301801429,0.2545564979242784,16.12350597609562,-0.0617202011927927,38.10032650271535,0.6632378630679743,0.0,0.0,10.14,152.89299617893994,0.0,-0.4205007264390588
control_Krishna_116,control_Krishna,none,Krishna Right Flood Bank,15.987002565348872,80.88521114788661,200.0,control,0,0,0.4783226338876026,0.11787319758346916,-0.4490909273056525,0.34437830461646496,0.15855969224888608,-0.3032636077904872,0.13394432927113764,-0.04068649466541692,-0.14582731951516525,-9.817233000939368,-16.596883022336986,6.779650021397622,0.0,0.8182766999060632,2.1296143584768368,192.1029347562455,3.442527447548567,0.4884500878397376,0.5191528360592201,0.03144726005848497,0.2713685544764028,0.2690931098433293,0.2538710636588192,15.886178861788615,-0.062380112813205324,34.58236620732172,0.3672870984191741,0.0,0.0,10.14,145.27078266237473,0.0,-11.687218927416637
control_Krishna_139,control_Krishna,none,Krishna Right Flood Bank,16.025213482894518,80.87066504127984,200.0,control,0,0,0.4414454774634682,0.18046194453991388,-0.432645432550462,0.4062084707917907,0.16558376669724015,-0.35116404183528654,0.03523700667167751,0.014878177842673729,-0.08148139071517546,-9.93170634745399,-17.002861356984905,7.071155009530914,0.0,0.806829365254601,1.7960440199738208,146.3540505163136,3.637626753791962,0.4839229523392853,0.5094477953012114,0.03277213514036864,0.26922789149442433,0.266644649737185,0.25123476006258716,15.587548638132295,-0.0628794422130598,34.56846884117929,0.5608826401661372,0.0,0.0,9.77,137.55924633116229,0.0,-23.08596898231187
control_Krishna_162,control_Krishna,none,Krishna Right Flood Bank,16.063089482028495,80.86613543005878,200.0,control,0,0,0.664955434938573,0.27918532838641497,-0.599199576665439,0.6176476151182662,0.27427429304371237,-0.5324733601132987,0.04730781982030685,0.0049110353427025966,-0.06672621655214028,-9.256150067187649,-15.23944109356251,5.983291026374853,0.005492256994550822,0.8743849932812351,1.8401182514296799,188.9618590675584,3.636141176450654,0.48289196898029413,0.5036572279980374,0.033344644096057974,0.2739892525018238,0.27003915160080116,0.2535600170004563,16.335937499999996,-0.06118626802996868,34.16691199663549,0.34625019745493907,0.0,0.0,9.77,131.89081898406334,0.0,-29.211981984772535
control_Krishna_185,control_Krishna,none,Krishna Right Flood Bank,16.085123102042317,80.83323323372049,200.0,control,0,0,0.6252440974601812,0.23796873057389417,-0.5620830073608145,0.611201671930299,0.25665356068477974,-0.5308397893452202,0.014042425529882219,-0.018684830110885564,-0.031243218015594265,-8.73746481923214,-15.633333533257138,6.895868714025001,0.0,0.9262535180767861,1.7838204643497646,151.44050215694827,3.758010763202197,0.4781722589764612,0.49794254806822885,0.0337442328084836,0.27456549294496496,0.2672133678214146,0.24893267155507873,15.984375,-0.061892825479064606,33.81159397655467,0.3361959118018983,0.0,0.0,9.77,126.2425249419199,0.0,-34.82235199839897
control_Krishna_208,control_Krishna,none,Krishna Right Flood Bank,16.117866359167277,80.81644451524971,200.0,control,0,0,0.4723476953596905,0.16819352767192713,-0.45296412519987506,0.49981776611497175,0.16392266578516707,-0.46004552484077793,-0.02747007075528124,0.004270861886760069,0.0070813996409028745,-7.624960495978799,-15.891162184270048,8.266201688291247,0.0,1.0,2.20911865884975,139.67256165511893,3.435609954602399,0.47682741392349853,0.49471136157351425,0.03320745180770396,0.2823444784856769,0.27084198850961794,0.25057661470809317,16.374501992031874,-0.06163824292075104,34.67678962802897,0.5394897337349478,0.0,0.0,9.77,119.20885955796031,0.0,-41.80879163160789
control_Krishna_231,control_Krishna,none,Krishna Right Flood Bank,16.157635806587106,80.8181500759557,200.0,control,0,0,0.4357930819608221,0.16085459529917348,-0.43336226146567264,0.46498949538715534,0.2046589378301294,-0.4323984628394684,-0.029196413426333223,-0.043804342530955914,-0.0009637986262042153,-7.6665038783077994,-15.723790201310877,8.057286323003073,0.0,1.0,2.2360693865684667,131.61905223374356,3.416200651709241,0.4776168437179737,0.4928738259606892,0.03200500184931049,0.28744196777786724,0.27518905194404997,0.253171955301462,17.203125000000004,-0.05997056615808627,33.221654662080994,0.6618386149532701,0.0,0.0,11.77,115.57738453242482,0.0,-43.6152414315774
control_Krishna_254,control_Krishna,none,Krishna Right Flood Bank,16.19179634020383,80.79925246199453,200.0,control,0,0,0.38935222055157576,0.1379547309964264,-0.41048286494444686,0.4065345906175859,0.13978358272879654,-0.39236851959789115,-0.017182370066010144,-0.0018288517323701292,-0.018114345346555705,-9.220770452671138,-16.702398746333042,7.481628293661906,0.0,0.8779229547328862,1.6536207314119638,119.7812545410511,3.895545171423111,0.47700648671049883,0.4917249450372237,0.0307230455699537,0.28942400596365564,0.2773092235100514,0.25442189884280164,18.062992125984252,-0.06011486192982862,32.77912131698916,0.6386061351784676,0.0,0.0,11.77,111.44116892516612,0.0,-45.20342746384975
control_Krishna_277,control_Krishna,none,Krishna Right Flood Bank,16.229390104502883,80.78671715399464,200.0,control,0,0,0.5499991790788202,0.25462942204472144,-0.5133874464889933,0.5958878091618339,0.2375335328730535,-0.5462910478010765,-0.04588863008301369,0.017095889171667933,0.03290360131208325,-7.76336547267976,-14.470185472421742,6.706819999741988,0.0,1.0,1.8688072061601047,140.1803961450918,3.5712658901939625,0.4771053439457827,0.49095710497282097,0.02916606725053128,0.29284851156595515,0.2819975913807075,0.25877431998890266,19.566265060240966,-0.05835483854161849,32.27697177772037,0.40203206314055706,0.0,0.0,11.77,110.53526443469981,0.0,-45.545222374673884
control_Krishna_300,control_Krishna,none,Krishna Right Flood Bank,16.267747188081213,80.78106485882716,200.0,control,0,0,0.45974719485129234,0.19667957010634382,-0.43580914425229306,0.4894304026464865,0.18206266177885705,-0.4751394626041816,-0.029683207795194178,0.014616908327486772,0.03933031835188855,-8.161778273197669,-15.08500792988254,6.923229656684868,0.0,0.9838221726802331,2.0387968613775063,166.29264748619596,3.562494397136571,0.477078114143988,0.4904407249041635,0.02812168027476869,0.2973251415243566,0.2895255811878893,0.2658269266938903,22.25,-0.05438506489243011,31.485239058942575,0.37605632439287673,0.0,0.0,11.77,114.03762043173006,0.0,-43.657876050774604
